Date,Adj Close,Close,High,Low,Open,Volume,Stock
2020-01-28,655.3617553710938,672.8345947265625,690.3212280273438,669.1087036132812,689.68115234375,24532236,RELIANCE
2020-01-29,658.96875,676.5376586914062,683.1893920898438,669.3143920898438,673.8860473632812,24746565,RELIANCE
2020-01-30,642.8936157226562,660.033935546875,676.4690551757812,658.319580078125,676.1490478515625,22402689,RELIANCE
2020-01-31,628.599609375,645.35888671875,664.3770141601562,643.3245239257812,664.2626953125,34750310,RELIANCE
2020-02-03,616.9551391601562,633.4039916992188,640.0100708007812,623.140625,626.272216796875,30712290,RELIANCE
2020-02-04,635.167724609375,652.1021118164062,654.8908081054688,639.0271606445312,640.0328979492188,25383901,RELIANCE
2020-02-05,645.0086669921875,662.2054443359375,664.1712646484375,653.8850708007812,655.9879760742188,18472100,RELIANCE
2020-02-06,649.14990234375,666.4570922851562,670.6630249023438,658.3652954101562,664.765625,15538577,RELIANCE
2020-02-07,638.3961181640625,655.4165649414062,663.965576171875,652.970703125,663.348388671875,12209212,RELIANCE
2020-02-10,639.264404296875,656.3080444335938,660.833984375,644.810302734375,652.8335571289062,15142476,RELIANCE
2020-02-11,646.9013061523438,664.1484375,670.2973022460938,660.6282348632812,661.7025756835938,13999816,RELIANCE
2020-02-12,654.716064453125,672.1716918945312,674.2518310546875,665.1770629882812,665.7028198242188,13533565,RELIANCE
2020-02-13,656.4305419921875,673.9317626953125,675.5775756835938,668.6514892578125,675.5775756835938,13565659,RELIANCE
2020-02-14,662.419677734375,680.0806884765625,686.4124145507812,664.3084106445312,675.3489990234375,21227841,RELIANCE
2020-02-17,658.2562255859375,675.80615234375,688.5610961914062,674.0003662109375,680.720703125,13149130,RELIANCE
2020-02-18,653.4246826171875,670.8458862304688,674.7318115234375,666.2742309570312,674.7318115234375,11127161,RELIANCE
2020-02-19,669.6334838867188,687.4867553710938,688.6982421875,674.3660888671875,676.3090209960938,14084409,RELIANCE
2020-02-20,661.6849975585938,679.3263549804688,689.4068603515625,678.3434448242188,684.3780517578125,16892268,RELIANCE
2020-02-24,643.4278564453125,660.58251953125,675.2346801757812,658.1138305664062,671.9202270507812,21370214,RELIANCE
2020-02-25,630.71484375,647.5304565429688,663.53125,644.6045532226562,663.53125,27745062,RELIANCE
2020-02-26,619.8495483398438,636.3755493164062,645.6788940429688,634.249755859375,644.6045532226562,29362748,RELIANCE
2020-02-27,617.2891845703125,633.7468872070312,637.198486328125,625.8607177734375,634.546875,25054993,RELIANCE
2020-02-28,591.6401977539062,607.4140625,620.374755859375,605.7454223632812,619.4146728515625,39315769,RELIANCE
2020-03-02,586.0740356445312,601.6995239257812,625.8607177734375,594.8191528320312,619.506103515625,29500495,RELIANCE
2020-03-03,597.9633178710938,613.9058227539062,618.95751953125,604.3739013671875,607.8941040039062,27398798,RELIANCE
2020-03-04,596.5606689453125,612.4657592773438,618.9118041992188,597.9278564453125,618.0889282226562,22105261,RELIANCE
2020-03-05,583.8475952148438,599.4136962890625,620.80908203125,597.0592651367188,618.1803588867188,30510390,RELIANCE
2020-03-06,565.9688720703125,581.0584106445312,588.8988647460938,567.38916015625,580.6012573242188,33734039,RELIANCE
2020-03-09,496.1245727539063,509.3518981933594,567.3434448242188,500.59716796875,566.9091186523438,88187018,RELIANCE
2020-03-11,513.669189453125,527.3642578125,538.7476806640625,506.5403137207031,506.5403137207031,59578576,RELIANCE
2020-03-12,473.3477478027344,485.96783447265625,503.3401489257813,479.4303588867188,496.0255126953125,55970485,RELIANCE
2020-03-13,492.1837158203125,505.3059692382813,521.1696166992188,430.8335876464844,456.25201416015625,73297403,RELIANCE
2020-03-16,452.285400390625,464.3438720703125,493.6025085449219,459.4521789550781,484.8477783203125,38482258,RELIANCE
2020-03-17,448.8565979003906,460.8236999511719,484.5963439941406,458.6293029785156,478.7674560546875,45445979,RELIANCE
2020-03-18,431.26751708984375,442.765625,473.5786437988281,439.3368835449219,468.732666015625,44730415,RELIANCE
2020-03-19,408.64654541015625,419.5415649414063,442.0798645019531,407.8838195800781,420.6387634277344,61404010,RELIANCE
2020-03-20,453.2872924804688,465.37249755859375,473.1214599609375,425.1647033691406,429.5077819824219,63360475,RELIANCE
2020-03-23,393.662353515625,404.1579284667969,434.30804443359375,400.3177185058594,418.8558044433594,40670949,RELIANCE
2020-03-24,420.090576171875,431.2907409667969,443.4513549804688,409.5296325683594,425.1647033691406,45734887,RELIANCE
2020-03-25,481.9197082519531,494.7682800292969,526.4498901367188,440.3655090332031,440.616943359375,73130298,RELIANCE
2020-03-26,474.7727355957031,487.4307556152344,510.6091003417969,476.52734375,500.962890625,45744488,RELIANCE
2020-03-27,474.5055236816406,487.1564636230469,506.2203063964844,478.2874450683594,500.59716796875,41657940,RELIANCE
2020-03-30,458.85345458984375,471.0870666503906,491.3623962402344,466.3096923828125,475.7273254394531,30229866,RELIANCE
2020-03-31,495.9464721679688,509.1690368652344,516.5065307617188,479.1103515625,490.9738159179688,44292810,RELIANCE
2020-04-01,481.1181640625,493.9454040527344,514.1292724609375,477.8302917480469,513.054931640625,41597459,RELIANCE
2020-04-03,479.7822570800781,492.5738830566406,518.6323852539062,482.9048156738281,518.6323852539062,41367807,RELIANCE
2020-04-07,537.0693969726562,551.3883666992188,554.9999389648438,502.8829956054688,503.8430480957031,54373624,RELIANCE
2020-04-08,530.8575439453125,545.0108642578125,561.8574829101562,530.31298828125,539.456298828125,49880330,RELIANCE
2020-04-09,543.2366943359375,557.7200927734375,563.5946655273438,545.3994750976562,554.9999389648438,33032857,RELIANCE
2020-04-13,529.521728515625,543.639404296875,555.4571533203125,539.456298828125,550.4054565429688,23673784,RELIANCE
2020-04-15,512.0216064453125,525.6727294921875,565.0576171875,522.5411376953125,547.2509765625,35321842,RELIANCE
2020-04-16,520.1259765625,533.9931640625,542.8621826171875,523.4555053710938,525.6727294921875,37455706,RELIANCE
2020-04-17,545.0401000976562,559.5715942382812,562.3146362304688,545.2394409179688,555.914306640625,33269335,RELIANCE
2020-04-20,553.8569946289062,568.62353515625,574.6580810546875,549.5139770507812,560.4859619140625,36030932,RELIANCE
2020-04-21,550.9848022460938,565.6748046875,572.3722534179688,532.1416625976562,553.1712646484375,61371628,RELIANCE
2020-04-22,607.2031860351562,623.3920288085938,633.1296997070312,594.3162841796875,603.4595947265625,142683366,RELIANCE
2020-04-23,610.453857421875,626.7293701171875,633.5640258789062,618.6832275390625,625.1064453125,65464502,RELIANCE
2020-04-24,630.98193359375,647.8047485351562,683.4408569335938,615.89453125,617.2431640625,134986308,RELIANCE
2020-04-27,636.6594848632812,653.6336059570312,674.3203735351562,650.5477294921875,655.5765380859375,58482901,RELIANCE
2020-04-28,635.947021484375,652.9021606445312,665.3827514648438,636.4441528320312,662.8912353515625,78453401,RELIANCE
2020-04-29,635.4125366210938,652.353515625,664.5598754882812,649.1762084960938,660.5596923828125,37494672,RELIANCE
2020-04-30,652.8013916015625,670.2058715820312,683.4408569335938,657.4281005859375,664.697021484375,71345899,RELIANCE
2020-05-04,639.0863037109375,656.1251831054688,669.7487182617188,648.0104370117188,658.319580078125,53456868,RELIANCE
2020-05-05,650.4189453125,667.760009765625,676.1490478515625,661.6111450195312,664.582763671875,44903763,RELIANCE
2020-05-06,650.463623046875,667.8057861328125,678.8692016601562,660.833984375,669.2915649414062,40489094,RELIANCE
2020-05-07,671.0362548828125,688.9268188476562,691.9898681640625,660.6054077148438,665.1770629882812,50026966,RELIANCE
2020-05-08,695.4605102539062,714.00244140625,722.277099609375,702.7103881835938,706.322021484375,84262770,RELIANCE
2020-05-11,702.139892578125,720.8599243164062,738.3236694335938,718.8026733398438,722.3228149414062,67085063,RELIANCE
2020-05-12,658.7015380859375,676.2633056640625,716.9968872070312,669.7487182617188,715.3739013671875,100683202,RELIANCE
2020-05-13,672.6769409179688,690.6114501953125,704.7102661132812,671.020751953125,704.7102661132812,66430125,RELIANCE
2020-05-14,645.4813232421875,662.690673828125,690.726806640625,659.9678344726562,677.9432373046875,49266771,RELIANCE
2020-05-15,656.0223999023438,673.5128784179688,676.8818359375,653.0684204101562,666.40576171875,62152260,RELIANCE
2020-05-18,647.6389770507812,664.9058837890625,683.9427490234375,659.0217895507812,678.40478515625,62796089,RELIANCE
2020-05-19,633.322021484375,650.2070922851562,674.5743408203125,647.5996704101562,672.4052734375,42315854,RELIANCE
2020-05-20,644.469970703125,661.65234375,667.7210693359375,642.8692626953125,650.7147827148438,55320985,RELIANCE
2020-05-21,647.8637084960938,665.1366577148438,674.4589233398438,657.6372680664062,662.2522583007812,39167981,RELIANCE
2020-05-22,643.5034790039062,660.6600952148438,672.8667602539062,658.3295288085938,670.0054931640625,37828973,RELIANCE
2020-05-26,640.1321411132812,657.1988525390625,669.0363159179688,653.6221923828125,668.3209838867188,33216635,RELIANCE
2020-05-27,649.7966918945312,667.12109375,671.020751953125,651.6377563476562,660.40625,35667956,RELIANCE
2020-05-28,661.7987060546875,679.443115234375,682.9043579101562,668.7132568359375,671.4822387695312,40126278,RELIANCE
2020-05-29,658.2700805664062,675.8203735351562,679.3277587890625,670.3977661132812,677.4817504882812,40022527,RELIANCE
2020-06-01,683.42041015625,701.6412963867188,709.9483032226562,681.1506958007812,683.019775390625,39943702,RELIANCE
2020-06-02,690.3204345703125,708.7252807617188,710.7097778320312,701.8489379882812,704.248779296875,22153960,RELIANCE
2020-06-03,692.9950561523438,711.4712524414062,719.9397583007812,707.6407470703125,713.0172729492188,25381289,RELIANCE
2020-06-04,710.14404296875,729.0774536132812,733.5540161132812,711.1712646484375,712.5557250976562,34202350,RELIANCE
2020-06-05,710.9981689453125,729.9542846679688,746.7067260742188,726.2622680664062,736.0922241210938,33076685,RELIANCE
2020-06-08,705.5140380859375,724.323974609375,746.891357421875,722.2472534179688,746.891357421875,31414953,RELIANCE
2020-06-09,690.9722900390625,709.3944702148438,730.5542602539062,707.479248046875,720.0781860351562,25857161,RELIANCE
2020-06-10,706.705322265625,725.5469970703125,728.9620971679688,710.7328491210938,712.140380859375,22132647,RELIANCE
2020-06-11,691.2194213867188,709.6483154296875,723.608642578125,706.5562744140625,722.708740234375,20385805,RELIANCE
2020-06-12,714.1898193359375,733.23095703125,735.1692504882812,690.865234375,692.249755859375,38548899,RELIANCE
2020-06-15,725.7647705078125,745.1145629882812,750.837158203125,720.4473876953125,722.2472534179688,53107403,RELIANCE
2020-06-16,727.1806640625,746.5682983398438,760.8055419921875,731.6156616210938,758.2442626953125,51187003,RELIANCE
2020-06-17,726.1243286132812,745.4837646484375,754.7598876953125,739.368896484375,742.2070922851562,41782053,RELIANCE
2020-06-18,744.3522338867188,764.1975708007812,768.397216796875,740.984130859375,741.6302490234375,40471557,RELIANCE
2020-06-19,790.8770141601562,811.9628295898438,825.5308837890625,767.0127563476562,770.7047119140625,105804173,RELIANCE
2020-06-22,784.9208984375,805.8479614257812,832.6380004882812,800.7022094726562,818.423828125,60198705,RELIANCE
2020-06-23,773.5706787109375,794.195068359375,813.9703369140625,791.9798583984375,807.6246948242188,37962078,RELIANCE
2020-06-24,776.6948852539062,797.4024658203125,818.1007690429688,789.9492797851562,801.1175537109375,51586221,RELIANCE
2020-06-25,772.2220458984375,792.810546875,807.1632080078125,790.572265625,797.0101928710938,39679374,RELIANCE
2020-06-26,782.8981323242188,803.7711791992188,808.5477294921875,792.3952026367188,797.8409423828125,30921913,RELIANCE
2020-06-29,774.5820922851562,795.2334594726562,802.8943481445312,791.72607421875,797.4948120117188,25621946,RELIANCE
2020-06-30,766.0189208984375,786.44189453125,803.47119140625,782.4960327148438,801.625244140625,30276420,RELIANCE
2020-07-01,781.0775756835938,801.902099609375,807.1632080078125,788.2647705078125,793.7797241210938,28464103,RELIANCE
2020-07-02,794.5241088867188,812.4012451171875,815.7471313476562,800.7252807617188,804.3942260742188,28789533,RELIANCE
2020-07-03,806.9586181640625,825.1155395507812,827.46923828125,815.9317016601562,821.3773803710938,29434266,RELIANCE
2020-07-06,835.799560546875,854.6054077148438,857.4666748046875,827.0538330078125,833.0072021484375,47016185,RELIANCE
2020-07-07,823.00390625,841.5218505859375,860.397216796875,833.607177734375,858.3897094726562,35189589,RELIANCE
2020-07-08,811.517333984375,829.7767333984375,846.8291015625,826.084716796875,841.7987670898438,26204095,RELIANCE
2020-07-09,823.364990234375,841.8910522460938,846.8521728515625,824.3540649414062,834.8532104492188,36418942,RELIANCE
2020-07-10,847.6474609375,866.7197875976562,869.7426147460938,841.8910522460938,843.8524780273438,43759967,RELIANCE
2020-07-13,873.3515014648438,893.002197265625,898.8632202148438,876.8496704101562,878.3956909179688,69608392,RELIANCE
2020-07-14,865.2272338867188,884.6951904296875,896.09423828125,870.9886474609375,892.5407104492188,67331128,RELIANCE
2020-07-15,832.2791137695312,851.0056762695312,913.2158813476562,829.7767333984375,894.3635864257812,139669773,RELIANCE
2020-07-16,832.0083618164062,850.7288208007812,862.543212890625,836.4453735351562,852.3901977539062,60961724,RELIANCE
2020-07-17,862.8350830078125,882.249267578125,886.0797119140625,848.2366943359375,851.4672241210938,49726765,RELIANCE
2020-07-20,866.5360717773438,886.0335083007812,891.61767578125,876.6881713867188,885.0643920898438,36592938,RELIANCE
2020-07-21,889.84814453125,909.8699951171876,912.3851928710938,893.6944580078125,894.8482055664062,42173371,RELIANCE
2020-07-22,904.4942016601562,924.845703125,927.6146850585938,904.8627319335938,915.1541748046876,59771457,RELIANCE
2020-07-23,928.7765502929688,949.6743774414062,959.7811889648438,919.0076904296876,924.8225708007812,58333751,RELIANCE
2020-07-24,968.65283203125,990.4478759765624,998.22412109375,949.6743774414062,949.7666625976562,120597372,RELIANCE
2020-07-27,973.1888427734376,995.0859375,1014.745849609375,982.0255126953124,1005.515869140625,80304827,RELIANCE
2020-07-28,982.8927001953124,1005.0081787109376,1012.5306396484376,992.5245971679688,995.0859375,55114422,RELIANCE
2020-07-29,946.311279296875,967.6036376953124,1007.36181640625,955.5123291015624,1005.1005249023438,72663399,RELIANCE
2020-07-30,951.8177490234376,973.2339477539062,987.47119140625,956.2276611328124,968.6881713867188,72857444,RELIANCE
2020-07-31,932.9740600585938,953.96630859375,982.5331420898438,947.3668823242188,975.8414306640624,74958061,RELIANCE
2020-08-03,906.7509765625,927.1531982421876,949.30517578125,924.4302978515624,946.6746215820312,46715383,RELIANCE
2020-08-04,970.6613159179688,992.5015258789062,1000.0701293945312,923.1150512695312,932.506591796875,92041055,RELIANCE
2020-08-05,959.7614135742188,981.3563232421876,1013.45361328125,977.5950927734376,1000.9931640625,74549993,RELIANCE
2020-08-06,963.214111328125,984.8867797851562,1000.3931884765624,972.7493286132812,995.4551391601562,49322975,RELIANCE
2020-08-07,968.7882690429688,990.5863037109376,995.8243408203124,978.4719848632812,982.90234375,32984416,RELIANCE
2020-08-10,956.7825317382812,978.3104248046876,999.1471557617188,972.8878173828124,996.42431640625,26958997,RELIANCE
2020-08-11,963.0787353515624,984.7483520507812,996.8396606445312,969.3111572265624,985.2098388671876,46828306,RELIANCE
2020-08-12,960.2804565429688,981.8870239257812,989.9171752929688,972.287841796875,978.8411254882812,30264617,RELIANCE
2020-08-13,957.7754516601562,979.3257446289062,987.1019897460938,973.7646484375,982.0716552734376,24830322,RELIANCE
2020-08-14,954.0518188476562,975.5183715820312,995.4551391601562,964.1885375976562,979.5564575195312,33224635,RELIANCE
2020-08-17,943.919189453125,965.15771484375,971.4571533203124,955.350830078125,971.4571533203124,30979066,RELIANCE
2020-08-18,956.19580078125,977.7105102539062,984.9791259765624,961.0042114257812,962.2271728515624,30547672,RELIANCE
2020-08-19,962.063232421875,983.7099609375,994.0706787109376,979.002685546875,988.0711669921876,34087543,RELIANCE
2020-08-20,946.4918212890624,967.7882080078124,980.1795043945312,963.6116333007812,978.379638671875,22537845,RELIANCE
2020-08-21,939.6314086914062,960.7734375,979.3026733398438,958.53515625,977.4566650390624,25280895,RELIANCE
2020-08-24,945.9050903320312,967.1882934570312,971.2263793945312,955.535400390625,965.1807861328124,32717218,RELIANCE
2020-08-25,939.7442016601562,960.8887939453124,974.3646240234376,958.9966430664062,971.9186401367188,19388008,RELIANCE
2020-08-26,964.6583862304688,986.3635864257812,991.278564453125,944.690185546875,962.2271728515624,59870421,RELIANCE
2020-08-27,952.6074829101562,974.0415649414062,992.2246704101562,970.6495361328124,991.3016357421876,28085062,RELIANCE
2020-08-28,955.112548828125,976.6029052734376,984.3330078125,972.0340576171876,978.379638671875,27166900,RELIANCE
2020-08-31,939.1123657226562,960.2427368164062,1003.3006591796876,950.8511962890624,1003.3006591796876,62076132,RELIANCE
2020-09-01,942.0686645507812,963.2655639648438,979.4872436523438,951.7972412109376,969.149658203125,38616258,RELIANCE
2020-09-02,960.5512084960938,982.1639404296876,986.6866455078124,962.2271728515624,965.4576416015624,26949439,RELIANCE
2020-09-03,953.2846069335938,974.7338256835938,987.0327758789062,970.5341796875,982.0716552734376,18586429,RELIANCE
2020-09-04,937.5551147460938,958.6505126953124,967.7420654296876,956.3199462890624,961.5579833984376,28475945,RELIANCE
2020-09-07,939.9925537109376,961.1426391601562,971.8032836914062,943.4210205078124,961.7656860351562,21926473,RELIANCE
2020-09-08,951.0278930664062,972.4263305664062,978.8411254882812,960.150390625,965.4576416015624,27397082,RELIANCE
2020-09-09,975.5133056640624,997.462646484375,1000.4393310546876,960.5888061523438,962.2271728515624,55310877,RELIANCE
2020-09-10,1044.4111328125,1067.91064453125,1082.194091796875,1003.9236450195312,1007.5003051757812,140304404,RELIANCE
2020-09-11,1047.00634765625,1070.564208984375,1078.9173583984375,1055.496337890625,1066.9876708984375,59470807,RELIANCE
2020-09-14,1039.2430419921875,1062.62646484375,1089.1396484375,1053.142578125,1072.9871826171875,44063445,RELIANCE
2020-09-15,1046.6002197265625,1070.14892578125,1073.333251953125,1055.9808349609375,1066.964599609375,27178393,RELIANCE
2020-09-16,1049.172607421875,1072.7794189453125,1093.45458984375,1066.3184814453125,1070.6795654296875,33952295,RELIANCE
2020-09-17,1037.5279541015625,1060.872802734375,1077.002197265625,1057.6883544921875,1070.6795654296875,25828669,RELIANCE
2020-09-18,1040.664794921875,1064.0802001953125,1070.42578125,1050.62744140625,1068.0260009765625,33074915,RELIANCE
2020-09-21,1018.1654052734376,1041.074462890625,1078.0635986328125,1037.151611328125,1061.4495849609375,33627381,RELIANCE
2020-09-22,997.9902954101562,1020.4453735351562,1050.8350830078125,1016.0149536132812,1050.8350830078125,34792254,RELIANCE
2020-09-23,1006.859130859375,1029.5137939453125,1050.7197265625,1017.74560546875,1042.9896240234375,42988708,RELIANCE
2020-09-24,984.4724731445312,1006.6234741210938,1027.298583984375,1004.2467041015624,1018.9454956054688,29826318,RELIANCE
2020-09-25,993.7249755859376,1016.0841674804688,1021.2068481445312,1000.2086181640624,1010.22314453125,28374935,RELIANCE
2020-09-28,1000.2921142578124,1022.7990112304688,1032.836669921875,1018.55322265625,1027.7601318359375,19666849,RELIANCE
2020-09-29,1013.2908325195312,1036.0902099609375,1044.8355712890625,1022.7990112304688,1026.837158203125,25842539,RELIANCE
2020-09-30,1008.4614868164062,1031.1522216796875,1046.2200927734375,1026.837158203125,1042.9896240234375,24465159,RELIANCE
2020-10-01,1004.3541870117188,1026.9525146484375,1044.7432861328125,1021.7606201171876,1044.7432861328125,20783227,RELIANCE
2020-10-05,998.464111328125,1020.929931640625,1037.9822998046875,1018.0686645507812,1035.6055908203125,18922799,RELIANCE
2020-10-06,997.6292114257812,1020.076171875,1030.9444580078125,1016.0610961914062,1026.9525146484375,18412175,RELIANCE
2020-10-07,1018.9100952148438,1041.8359375,1065.6031494140625,1024.5296630859375,1031.4521484375,53170865,RELIANCE
2020-10-08,1010.6728515625,1033.4134521484375,1046.681640625,1025.498779296875,1042.528076171875,21077808,RELIANCE
2020-10-09,1008.0551147460938,1030.73681640625,1039.7591552734375,1023.1912841796876,1031.4521484375,18545499,RELIANCE
2020-10-12,1009.6800537109376,1032.398193359375,1041.0281982421875,1027.4140625,1031.4521484375,14226473,RELIANCE
2020-10-13,1029.3814697265625,1052.542724609375,1054.873291015625,1027.2293701171875,1029.4215087890625,23112012,RELIANCE
2020-10-14,1032.450439453125,1055.680908203125,1063.295654296875,1046.912353515625,1051.7120361328125,26742011,RELIANCE
2020-10-15,995.8914794921876,1018.2993774414062,1056.8345947265625,1012.9921264648438,1056.8345947265625,20036197,RELIANCE
2020-10-16,982.0352172851562,1004.13134765625,1030.29833984375,1002.6776123046876,1022.22216796875,21583600,RELIANCE
2020-10-19,982.2157592773438,1004.31591796875,1028.544677734375,994.6013793945312,1010.7077026367188,31200385,RELIANCE
2020-10-20,973.053466796875,994.947509765625,1012.0691528320312,993.2630004882812,1005.608154296875,18482288,RELIANCE
2020-10-21,958.9263916015624,980.5025634765624,1011.607666015625,968.1112670898438,1000.5316772460938,34082321,RELIANCE
2020-10-22,950.9601440429688,972.3570556640624,984.1483764648438,964.9961547851562,981.7947387695312,30802210,RELIANCE
2020-10-23,953.7133178710938,975.1722412109376,985.3021240234376,967.48828125,971.9186401367188,23422125,RELIANCE
2020-10-26,915.8229370117188,936.4293212890624,970.049560546875,931.5374145507812,970.049560546875,37324416,RELIANCE
2020-10-27,918.2603149414062,938.9214477539062,950.6204223632812,925.3071899414062,939.1060180664062,36478896,RELIANCE
2020-10-28,907.8568115234376,928.2838745117188,949.6282348632812,926.414794921875,942.2903442382812,29924017,RELIANCE
2020-10-29,914.8300170898438,935.4140014648438,942.3826904296876,918.84619140625,921.6151733398438,30655304,RELIANCE
2020-10-30,927.287109375,948.1514282226562,953.0433349609376,933.0603637695312,938.4598999023438,34021563,RELIANCE
2020-11-02,847.3765258789062,866.44287109375,935.4601440429688,857.9974365234375,935.4601440429688,99366895,RELIANCE
2020-11-03,835.1677856445312,853.9592895507812,881.003173828125,846.8983764648438,872.2346801757812,88691623,RELIANCE
2020-11-04,863.5121459960938,882.9414672851562,890.2332153320312,847.7752075195312,847.7752075195312,80180117,RELIANCE
2020-11-05,882.3783569335938,902.232177734375,904.9780883789062,891.61767578125,902.2091064453124,37205373,RELIANCE
2020-11-06,915.8455200195312,936.452392578125,941.4596557617188,912.9158935546876,918.3847045898438,66674086,RELIANCE
2020-11-09,925.572021484375,946.397705078125,954.8431396484376,939.6136474609376,951.6588134765624,35838510,RELIANCE
2020-11-10,940.8499755859376,962.0194702148438,964.53466796875,942.0134887695312,958.53515625,36934242,RELIANCE
2020-11-11,901.425048828125,921.7074584960938,966.8421630859376,912.892822265625,964.0731811523438,56724780,RELIANCE
2020-11-12,893.661865234375,913.7696533203124,926.8993530273438,906.84716796875,914.231201171875,40046527,RELIANCE
2020-11-13,901.0640258789062,921.3382568359376,939.9136352539062,914.5773315429688,914.6926879882812,45388670,RELIANCE
2020-11-14,903.7269287109376,924.0610961914062,930.0606079101562,920.8536987304688,929.8760375976562,5226220,RELIANCE
2020-11-17,899.6422729492188,919.884521484375,962.2271728515624,916.0771484375,962.2271728515624,46542562,RELIANCE
2020-11-18,896.91162109375,917.0924682617188,925.9994506835938,904.5858154296876,919.884521484375,30402290,RELIANCE
2020-11-19,890.5701904296875,910.6083984375,927.8223266601562,908.323974609375,917.0924682617188,27796343,RELIANCE
2020-11-20,857.3287353515625,876.6189575195312,915.5233764648438,874.5421752929688,911.462158203125,57471248,RELIANCE
2020-11-23,880.4375610351562,900.2477416992188,909.1546630859376,888.9640502929688,900.3861694335938,45327567,RELIANCE
2020-11-24,886.4629516601562,906.4087524414062,911.0006713867188,891.61767578125,906.3856811523438,30936268,RELIANCE
2020-11-25,879.1286010742188,898.9093627929688,919.74609375,896.3250122070312,913.7696533203124,32637879,RELIANCE
2020-11-26,881.295166015625,901.1245727539062,906.84716796875,890.7177734375,901.332275390625,25838637,RELIANCE
2020-11-27,871.00439453125,890.6023559570312,902.7398071289062,886.7257690429688,895.5404052734375,47336811,RELIANCE
2020-12-01,882.3331909179688,902.18603515625,907.424072265625,890.7177734375,895.47119140625,19750687,RELIANCE
2020-12-02,883.8001098632812,903.6859130859376,905.4627075195312,893.002197265625,903.847412109375,22188887,RELIANCE
2020-12-03,886.4629516601562,906.4087524414062,914.27734375,903.9166259765624,910.0776977539062,27785372,RELIANCE
2020-12-04,878.6547241210938,898.4248046875,908.6931762695312,895.3096923828125,908.6931762695312,18464552,RELIANCE
2020-12-07,883.8226928710938,903.708984375,906.84716796875,895.5866088867188,895.5866088867188,18242188,RELIANCE
2020-12-08,899.867919921875,920.1152954101562,929.5760498046876,899.9246826171875,905.0704345703124,43403061,RELIANCE
2020-12-09,914.8526611328124,935.4370727539062,938.598388671875,922.653564453125,927.5916137695312,29175254,RELIANCE
2020-12-10,905.8482055664062,926.2301635742188,936.1524047851562,923.461181640625,932.9680786132812,16065507,RELIANCE
2020-12-11,905.3067016601562,925.6763916015624,940.5366821289062,911.1160278320312,928.9991455078124,26944202,RELIANCE
2020-12-14,898.7621459960938,918.984619140625,929.9221801757812,916.7001953125,926.6685791015624,17312747,RELIANCE
2020-12-15,891.1118774414062,911.1622314453124,918.2462158203124,905.0473022460938,918.2462158203124,18551265,RELIANCE
2020-12-16,892.1048583984375,912.177490234375,920.6691284179688,907.1702270507812,917.461669921875,18561011,RELIANCE
2020-12-17,896.1895141601562,916.3540649414062,925.3071899414062,912.4544067382812,915.846435546875,20252358,RELIANCE
2020-12-18,898.8750610351562,919.0999755859376,925.2610473632812,906.84716796875,913.8158569335938,18466344,RELIANCE
2020-12-21,875.4728393554688,895.1712036132812,933.1526489257812,856.1975708007812,927.6146850585938,44135540,RELIANCE
2020-12-22,874.1187744140625,893.7867431640625,904.0320434570312,871.5193481445312,899.4631958007812,28140001,RELIANCE
2020-12-23,877.345947265625,897.0864868164062,900.5938720703125,886.379638671875,890.6947021484375,19501410,RELIANCE
2020-12-24,900.0484619140625,920.2999267578124,922.4458618164062,898.0325317382812,898.5401611328125,20776988,RELIANCE
2020-12-28,904.1782836914062,924.5226440429688,931.3067016601562,920.8306274414062,926.0917358398438,17221499,RELIANCE
2020-12-29,898.197998046875,918.4077758789062,928.6761474609376,914.9464721679688,927.1531982421876,18611939,RELIANCE
2020-12-30,900.6577758789062,920.9229125976562,926.3224487304688,911.7160034179688,920.8075561523438,22043630,RELIANCE
2020-12-31,896.0540771484375,916.2156372070312,928.4915161132812,913.1235961914062,919.9999389648438,18781189,RELIANCE
2021-01-01,897.047119140625,917.23095703125,921.6151733398438,914.6926879882812,917.461669921875,10015175,RELIANCE
2021-01-04,898.5591430664062,918.7769775390624,922.4920043945312,908.231689453125,920.7383422851562,24513534,RELIANCE
2021-01-05,887.3883056640625,907.3548583984376,915.4310913085938,902.6936645507812,908.6931762695312,24123091,RELIANCE
2021-01-06,863.986083984375,883.4260864257812,907.3086547851562,879.2264404296875,907.2625122070312,46401468,RELIANCE
2021-01-07,862.5869140625,881.9954223632812,897.6171875,879.2264404296875,886.3104248046875,32325918,RELIANCE
2021-01-08,872.7647094726562,892.4022216796875,894.5712890625,882.433837890625,885.1566772460938,27540187,RELIANCE
2021-01-11,856.3131713867188,875.58056640625,894.755859375,873.388427734375,894.755859375,33307825,RELIANCE
2021-01-12,883.3036499023438,903.1782836914062,904.5396728515624,876.8035278320312,878.2341918945312,41161546,RELIANCE
2021-01-13,875.0665893554688,894.755859375,911.4390869140624,885.3643798828125,906.177978515625,26619458,RELIANCE
2021-01-14,884.9058837890625,904.8165893554688,907.7240600585938,894.8712768554688,897.6171875,21553242,RELIANCE
2021-01-15,874.457275390625,894.1328735351562,910.9083862304688,886.102783203125,904.8165893554688,20593268,RELIANCE
2021-01-18,895.44482421875,915.5925903320312,921.6151733398438,887.625732421875,899.5093383789062,35100458,RELIANCE
