Date,Adj Close,Close,High,Low,Open,Volume,Stock
2017-09-15,1004.61328125,1253.0250244140625,1258.5,1242.5,1249.5,2944072,TCS
2017-09-18,1001.807373046875,1249.5250244140625,1259.4749755859375,1244.625,1252.4749755859375,726600,TCS
2017-09-19,1001.4861450195312,1249.125,1252.5,1245.75,1252.5,782754,TCS
2017-09-20,999.6023559570312,1246.7750244140625,1257.0,1237.1500244140625,1257.0,1334642,TCS
2017-09-21,1012.1696166992188,1262.449951171875,1270.5,1240.0,1245.5250244140625,2438740,TCS
2017-09-22,1003.630859375,1251.800048828125,1263.449951171875,1246.0,1259.949951171875,2435396,TCS
2017-09-25,1006.4971923828124,1255.375,1267.0,1246.375,1248.2750244140625,1599558,TCS
2017-09-26,992.025634765625,1237.324951171875,1263.199951171875,1233.0,1255.0,1449230,TCS
2017-09-27,1000.183349609375,1247.5,1256.0999755859375,1236.875,1245.0,2010356,TCS
2017-09-28,992.7470092773438,1238.2249755859375,1257.0,1226.0,1247.3499755859375,4332866,TCS
2017-09-29,976.511962890625,1217.9749755859375,1242.0,1210.75,1239.5,1985014,TCS
2017-10-03,981.5225219726562,1224.2249755859375,1227.1500244140625,1213.5250244140625,1220.0,1923006,TCS
2017-10-04,979.0574340820312,1221.1500244140625,1227.0,1212.5,1224.800048828125,1300778,TCS
2017-10-05,973.9662475585938,1214.800048828125,1221.7249755859375,1212.199951171875,1220.5,1684686,TCS
2017-10-06,980.8009643554688,1223.324951171875,1227.5,1214.0250244140625,1215.0,1389188,TCS
2017-10-09,983.7879028320312,1227.050048828125,1233.9749755859375,1220.5250244140625,1220.5250244140625,1773616,TCS
2017-10-10,985.8523559570312,1229.625,1234.9749755859375,1225.625,1227.5,1222010,TCS
2017-10-11,1002.3284912109376,1250.175048828125,1257.2249755859375,1228.375,1230.0,1527746,TCS
2017-10-12,1021.5097045898438,1274.0999755859375,1277.5,1253.5,1256.5,5006356,TCS
2017-10-13,1025.6793212890625,1279.300048828125,1304.4749755859375,1261.5,1274.0999755859375,4066320,TCS
2017-10-16,1036.021728515625,1292.199951171875,1295.0,1277.5250244140625,1277.5250244140625,1218590,TCS
2017-10-17,1040.0906982421875,1297.2750244140625,1307.4749755859375,1288.7750244140625,1292.5,1443016,TCS
2017-10-18,1036.9036865234375,1293.300048828125,1306.824951171875,1290.0,1297.5,1514144,TCS
2017-10-19,1035.8214111328125,1291.949951171875,1297.9000244140625,1285.5,1296.0,86822,TCS
2017-10-23,1037.4246826171875,1293.949951171875,1314.5,1273.7249755859375,1292.0,1886088,TCS
2017-10-24,1033.6163330078125,1289.199951171875,1310.449951171875,1284.5250244140625,1310.0,1339020,TCS
2017-10-25,1028.9940185546875,1279.949951171875,1307.0,1277.5,1289.25,1105106,TCS
2017-10-26,1020.53271484375,1269.425048828125,1284.574951171875,1258.949951171875,1267.550048828125,3007552,TCS
2017-10-27,1038.801513671875,1292.1500244140625,1296.574951171875,1265.1500244140625,1269.0,1409270,TCS
2017-10-30,1051.6246337890625,1308.0999755859375,1310.0,1290.8499755859375,1293.0,1137252,TCS
2017-10-31,1054.760009765625,1312.0,1320.0,1300.6500244140625,1300.6500244140625,1592634,TCS
2017-11-01,1046.2586669921875,1301.425048828125,1313.425048828125,1289.425048828125,1312.0,741882,TCS
2017-11-02,1055.6241455078125,1313.074951171875,1337.0,1303.375,1304.25,1468422,TCS
2017-11-03,1053.1922607421875,1310.050048828125,1318.3499755859375,1301.4000244140625,1316.199951171875,666886,TCS
2017-11-06,1071.461669921875,1332.7750244140625,1335.9000244140625,1305.875,1310.0,1377000,TCS
2017-11-07,1089.3489990234375,1355.0250244140625,1384.0,1333.0250244140625,1335.0,2696892,TCS
2017-11-08,1099.378173828125,1367.5,1379.5,1359.125,1361.5,1402252,TCS
2017-11-09,1099.940673828125,1368.199951171875,1375.0,1359.6500244140625,1375.0,1152432,TCS
2017-11-10,1088.8265380859375,1354.375,1363.0,1346.675048828125,1361.0999755859375,1356566,TCS
2017-11-13,1109.0054931640625,1379.4749755859375,1388.699951171875,1351.0250244140625,1351.0250244140625,1496996,TCS
2017-11-14,1091.17822265625,1357.300048828125,1378.2750244140625,1353.75,1378.2750244140625,1657252,TCS
2017-11-15,1087.439453125,1352.6500244140625,1377.5,1350.675048828125,1353.0,6670834,TCS
2017-11-16,1104.060791015625,1373.324951171875,1381.5,1343.4749755859375,1355.0,1653482,TCS
2017-11-17,1088.2437744140625,1353.6500244140625,1374.050048828125,1351.800048828125,1374.050048828125,1325464,TCS
2017-11-20,1086.6962890625,1351.7249755859375,1363.449951171875,1347.6500244140625,1357.5,1014498,TCS
2017-11-21,1074.43603515625,1336.4749755859375,1350.5,1333.0,1350.5,1527740,TCS
2017-11-22,1077.53125,1340.324951171875,1354.8499755859375,1336.199951171875,1336.5,1822624,TCS
2017-11-23,1077.772705078125,1340.625,1346.5,1334.5,1340.5,793470,TCS
2017-11-24,1080.5059814453125,1344.0250244140625,1351.449951171875,1336.550048828125,1341.0,2287512,TCS
2017-11-27,1079.621337890625,1342.925048828125,1347.949951171875,1331.0999755859375,1344.0,1856786,TCS
2017-11-28,1079.40087890625,1342.6500244140625,1351.199951171875,1335.0,1343.0,911716,TCS
2017-11-29,1068.4871826171875,1329.074951171875,1346.5,1325.0,1338.75,1447532,TCS
2017-11-30,1059.98583984375,1318.5,1333.4749755859375,1311.5,1326.824951171875,4299962,TCS
2017-12-01,1057.151611328125,1314.9749755859375,1334.0,1310.75,1317.5,1031144,TCS
2017-12-04,1058.1163330078125,1316.175048828125,1329.25,1301.4749755859375,1311.0,1259104,TCS
2017-12-05,1059.4024658203125,1317.7750244140625,1325.8499755859375,1314.074951171875,1315.5,1167914,TCS
2017-12-06,1058.498291015625,1316.6500244140625,1322.5,1306.425048828125,1318.0,1407518,TCS
2017-12-07,1052.046875,1308.625,1322.9749755859375,1307.5,1316.1500244140625,1326300,TCS
2017-12-08,1045.7158203125,1300.75,1322.5,1298.5,1309.0,1385548,TCS
2017-12-11,1069.6727294921875,1330.550048828125,1336.324951171875,1304.175048828125,1304.175048828125,1008002,TCS
2017-12-12,1049.99658203125,1306.074951171875,1331.0,1303.699951171875,1330.5,1882246,TCS
2017-12-13,1056.528564453125,1314.199951171875,1325.7249755859375,1300.5,1305.699951171875,2961458,TCS
2017-12-14,1028.1497802734375,1278.9000244140625,1316.0,1265.550048828125,1316.0,5504150,TCS
2017-12-15,1023.2457275390624,1272.800048828125,1292.2249755859375,1268.425048828125,1281.875,2718138,TCS
2017-12-18,1037.2744140625,1290.25,1294.4749755859375,1247.175048828125,1268.5,2180664,TCS
2017-12-19,1035.184326171875,1287.6500244140625,1298.9000244140625,1282.3499755859375,1288.0,1801952,TCS
2017-12-20,1040.670654296875,1294.4749755859375,1296.375,1275.324951171875,1291.0,1577570,TCS
2017-12-21,1043.3839111328125,1297.8499755859375,1304.0,1290.0250244140625,1293.5,1293648,TCS
2017-12-22,1063.9044189453125,1323.375,1331.949951171875,1295.0999755859375,1302.0,3665664,TCS
2017-12-26,1064.9896240234375,1324.7249755859375,1344.875,1315.800048828125,1343.0,2175786,TCS
2017-12-27,1053.11181640625,1309.949951171875,1329.25,1305.25,1324.7249755859375,739284,TCS
2017-12-28,1055.9456787109375,1313.4749755859375,1326.75,1302.824951171875,1304.4000244140625,2605088,TCS
2017-12-29,1085.791748046875,1350.5999755859375,1354.449951171875,1309.2750244140625,1311.550048828125,2609542,TCS
2018-01-01,1063.4423828125,1322.800048828125,1347.4000244140625,1317.5,1341.1500244140625,1351760,TCS
2018-01-02,1057.6541748046875,1315.5999755859375,1334.800048828125,1310.0999755859375,1330.0,1920290,TCS
2018-01-03,1060.648681640625,1319.324951171875,1334.5,1315.5999755859375,1316.0,1257120,TCS
2018-01-04,1068.06494140625,1328.550048828125,1331.0,1320.0,1325.0,913082,TCS
2018-01-05,1080.9683837890625,1344.5999755859375,1349.75,1325.0,1325.0,1153706,TCS
2018-01-08,1091.09765625,1357.199951171875,1363.425048828125,1340.925048828125,1350.0,1242220,TCS
2018-01-09,1088.9271240234375,1354.5,1360.5,1338.2750244140625,1357.5,2149396,TCS
2018-01-10,1128.158935546875,1403.300048828125,1408.0,1347.324951171875,1355.5,3365850,TCS
2018-01-11,1121.68701171875,1395.25,1410.949951171875,1391.0999755859375,1405.0,2520744,TCS
2018-01-12,1115.999267578125,1388.175048828125,1402.5,1370.2750244140625,1402.5,3360314,TCS
2018-01-15,1103.840087890625,1373.050048828125,1404.0,1367.5250244140625,1388.574951171875,1457214,TCS
2018-01-16,1145.94580078125,1425.425048828125,1430.824951171875,1375.2750244140625,1378.0,4267752,TCS
2018-01-17,1161.2607421875,1444.4749755859375,1462.5,1431.074951171875,1435.0,4280806,TCS
2018-01-18,1173.0184326171875,1459.0999755859375,1466.5,1434.0250244140625,1448.5,2209478,TCS
2018-01-19,1189.5390625,1479.6500244140625,1491.0,1451.824951171875,1465.2750244140625,1820000,TCS
2018-01-22,1255.658447265625,1558.199951171875,1567.3499755859375,1461.0,1480.5,4367110,TCS
2018-01-23,1249.8563232421875,1551.0,1571.175048828125,1545.0250244140625,1557.4749755859375,3239610,TCS
2018-01-24,1279.1082763671875,1587.300048828125,1629.5250244140625,1541.324951171875,1545.0,5621538,TCS
2018-01-25,1257.531982421875,1560.5250244140625,1589.9000244140625,1540.5,1587.5,3833844,TCS
2018-01-29,1288.8790283203125,1599.425048828125,1612.5,1561.0,1565.699951171875,3141060,TCS
2018-01-30,1270.3453369140625,1576.425048828125,1601.9000244140625,1571.8499755859375,1590.0,1574758,TCS
2018-01-31,1254.0264892578125,1556.175048828125,1575.0,1549.300048828125,1568.5,3043214,TCS
2018-02-01,1264.60302734375,1569.300048828125,1595.0,1544.4000244140625,1562.0,2400630,TCS
2018-02-02,1270.6669921875,1576.824951171875,1595.0,1551.7249755859375,1560.0,2456490,TCS
2018-02-05,1250.3397216796875,1551.5999755859375,1594.0,1538.425048828125,1555.0,2757742,TCS
2018-02-06,1207.6505126953125,1498.625,1538.574951171875,1492.5,1505.0,2657306,TCS
2018-02-07,1190.6470947265625,1477.5250244140625,1515.5,1473.7249755859375,1513.5,2180324,TCS
2018-02-08,1198.363037109375,1487.0999755859375,1513.800048828125,1479.5,1489.875,2755004,TCS
2018-02-09,1197.3558349609375,1485.8499755859375,1497.0,1448.324951171875,1475.0,2102458,TCS
2018-02-12,1195.5828857421875,1483.6500244140625,1511.675048828125,1477.7750244140625,1489.1500244140625,1974562,TCS
2018-02-14,1173.2210693359375,1455.9000244140625,1487.2249755859375,1446.25,1485.0,2847532,TCS
2018-02-15,1178.882080078125,1462.925048828125,1471.5,1452.550048828125,1465.9749755859375,2465236,TCS
2018-02-16,1181.7830810546875,1466.5250244140625,1499.800048828125,1461.5,1461.5,2515756,TCS
2018-02-19,1177.9752197265625,1461.800048828125,1476.6500244140625,1447.5999755859375,1472.5,1568224,TCS
2018-02-20,1186.4974365234375,1472.375,1492.5250244140625,1463.949951171875,1464.0,1889068,TCS
2018-02-21,1225.802001953125,1521.1500244140625,1531.300048828125,1480.0250244140625,1487.0,3089228,TCS
2018-02-22,1228.9847412109375,1525.0999755859375,1539.5,1511.25,1526.0,3463010,TCS
2018-02-23,1239.2999267578125,1537.9000244140625,1544.5,1496.050048828125,1525.0,3362500,TCS
2018-02-26,1221.531005859375,1515.8499755859375,1544.9749755859375,1510.5999755859375,1537.5,1363882,TCS
2018-02-27,1225.822509765625,1521.175048828125,1539.2750244140625,1516.0,1520.5,1717800,TCS
2018-02-28,1222.8809814453125,1517.5250244140625,1531.9749755859375,1510.7249755859375,1517.5,2706864,TCS
2018-03-01,1223.948486328125,1518.8499755859375,1530.5999755859375,1510.0,1524.5,1718124,TCS
2018-03-05,1251.4073486328125,1552.925048828125,1556.824951171875,1516.4749755859375,1524.5,2858168,TCS
2018-03-06,1226.00341796875,1521.4000244140625,1563.5,1515.074951171875,1561.0,1906764,TCS
2018-03-07,1219.818603515625,1513.7249755859375,1544.5,1509.25,1535.0,1917772,TCS
2018-03-08,1210.3499755859375,1501.9749755859375,1527.449951171875,1493.75,1527.449951171875,1951826,TCS
2018-03-09,1222.498046875,1517.050048828125,1531.5999755859375,1488.5999755859375,1502.5,1872436,TCS
2018-03-12,1229.7705078125,1526.074951171875,1541.949951171875,1517.75,1521.5,2091340,TCS
2018-03-13,1163.1478271484375,1443.4000244140625,1469.8499755859375,1436.0,1462.449951171875,88067154,TCS
2018-03-14,1163.1881103515625,1443.449951171875,1461.5250244140625,1437.5250244140625,1446.4749755859375,3668668,TCS
2018-03-15,1156.25830078125,1434.8499755859375,1451.2750244140625,1427.800048828125,1447.5,2348906,TCS
2018-03-16,1138.5294189453125,1412.8499755859375,1436.0,1402.5,1434.4000244140625,7197482,TCS
2018-03-19,1140.6649169921875,1415.5,1424.0,1410.0,1414.5,3489940,TCS
2018-03-20,1154.303955078125,1432.425048828125,1436.5999755859375,1409.5,1410.0,4024984,TCS
2018-03-21,1151.04052734375,1428.375,1442.1500244140625,1425.0,1436.25,3907678,TCS
2018-03-22,1140.8060302734375,1415.675048828125,1437.9749755859375,1411.2750244140625,1429.9749755859375,2326094,TCS
2018-03-23,1135.48779296875,1409.074951171875,1417.050048828125,1399.0250244140625,1401.0,3654122,TCS
2018-03-26,1135.0244140625,1408.5,1413.699951171875,1390.7750244140625,1409.5,2964210,TCS
2018-03-27,1147.3941650390625,1423.8499755859375,1431.5,1411.5250244140625,1412.5,2494574,TCS
2018-03-28,1147.97802734375,1424.574951171875,1437.5,1412.5,1417.949951171875,6865654,TCS
2018-04-02,1172.354736328125,1454.824951171875,1457.0,1420.0,1420.0,1662988,TCS
2018-04-03,1172.9991455078125,1455.625,1464.949951171875,1446.050048828125,1446.050048828125,1937290,TCS
2018-04-04,1172.8582763671875,1455.449951171875,1467.0,1446.0,1464.7249755859375,2841820,TCS
2018-04-05,1191.815673828125,1478.9749755859375,1481.875,1460.175048828125,1463.2750244140625,1809424,TCS
2018-04-06,1188.733154296875,1475.1500244140625,1480.0,1463.2750244140625,1477.0,1129018,TCS
2018-04-09,1178.09619140625,1461.949951171875,1481.75,1457.5,1469.8499755859375,1235866,TCS
2018-04-10,1183.6163330078125,1468.800048828125,1478.625,1462.8499755859375,1462.8499755859375,1184532,TCS
2018-04-11,1214.4595947265625,1507.074951171875,1512.5,1472.800048828125,1475.300048828125,3124416,TCS
2018-04-12,1264.8651123046875,1569.625,1575.0,1503.9749755859375,1505.0,6114360,TCS
2018-04-13,1270.526123046875,1576.6500244140625,1620.4000244140625,1566.050048828125,1575.0,8179118,TCS
2018-04-16,1284.3665771484375,1593.824951171875,1599.9749755859375,1555.375,1558.0,6270274,TCS
2018-04-17,1275.8851318359375,1583.300048828125,1597.4749755859375,1573.5999755859375,1593.824951171875,3301724,TCS
2018-04-18,1272.8629150390625,1579.550048828125,1596.7249755859375,1572.925048828125,1583.0,2433066,TCS
2018-04-19,1285.7767333984375,1595.574951171875,1608.5999755859375,1582.875,1589.949951171875,4820952,TCS
2018-04-20,1370.9130859375,1701.2249755859375,1711.175048828125,1620.0,1625.0,18465662,TCS
2018-04-23,1373.411376953125,1704.324951171875,1778.949951171875,1694.7750244140625,1712.0,15185910,TCS
2018-04-24,1364.1441650390625,1692.824951171875,1721.574951171875,1671.25,1705.0,8314336,TCS
2018-04-25,1398.231689453125,1735.125,1741.5,1682.5250244140625,1692.5,8196574,TCS
2018-04-26,1426.033203125,1769.625,1780.0,1733.5,1733.5,12135034,TCS
2018-04-27,1390.8575439453125,1725.9749755859375,1772.0,1710.0,1762.5,4501330,TCS
2018-04-30,1423.1519775390625,1766.050048828125,1774.5,1718.800048828125,1725.9749755859375,3458558,TCS
2018-05-02,1410.1175537109375,1749.875,1766.0999755859375,1735.6500244140625,1765.25,3158046,TCS
2018-05-03,1402.905517578125,1740.925048828125,1763.0,1735.199951171875,1754.9000244140625,3761550,TCS
2018-05-04,1402.462158203125,1740.375,1748.5,1735.0,1746.0,2347244,TCS
2018-05-07,1378.3673095703125,1710.4749755859375,1745.0,1705.449951171875,1745.0,3484426,TCS
2018-05-08,1386.526611328125,1720.5999755859375,1743.25,1698.3499755859375,1717.3499755859375,2992820,TCS
2018-05-09,1405.90673828125,1744.6500244140625,1747.375,1720.0999755859375,1720.0999755859375,2615050,TCS
2018-05-10,1390.5760498046875,1725.625,1755.574951171875,1720.0999755859375,1751.4749755859375,3858678,TCS
2018-05-11,1392.87255859375,1728.4749755859375,1742.5,1721.25,1727.0999755859375,2627876,TCS
2018-05-14,1383.4439697265625,1716.7750244140625,1735.5,1705.4000244140625,1728.5,2433894,TCS
2018-05-15,1403.1268310546875,1741.199951171875,1747.9000244140625,1716.8499755859375,1725.0,1952890,TCS
2018-05-16,1407.7603759765625,1746.949951171875,1754.5,1737.625,1739.9749755859375,1648450,TCS
2018-05-17,1406.914306640625,1745.9000244140625,1766.574951171875,1738.0,1756.4749755859375,2968048,TCS
2018-05-18,1411.04443359375,1751.0250244140625,1758.8499755859375,1729.0,1740.4000244140625,1874996,TCS
2018-05-21,1433.0841064453125,1778.375,1796.0,1759.0250244140625,1764.3499755859375,3446178,TCS
2018-05-22,1413.803955078125,1754.449951171875,1787.4749755859375,1746.8499755859375,1779.0,1857416,TCS
2018-05-23,1408.2437744140625,1747.550048828125,1772.5,1740.5,1762.5,1507298,TCS
2018-05-24,1452.0009765625,1801.8499755859373,1807.5,1751.175048828125,1755.0,2962316,TCS
2018-05-25,1444.788818359375,1792.9000244140625,1837.4000244140625,1786.2750244140625,1812.5,3769772,TCS
2018-05-28,1411.04443359375,1751.0250244140625,1808.25,1743.0,1808.25,3716798,TCS
2018-05-29,1419.6868896484375,1761.75,1772.0,1744.0,1764.949951171875,3525312,TCS
2018-05-30,1415.8997802734375,1757.050048828125,1766.5,1741.25,1754.5250244140625,3779106,TCS
2018-05-31,1414.6805419921875,1741.050048828125,1759.050048828125,1726.0999755859375,1734.0,5049371,TCS
2018-06-01,1407.6925048828125,1732.449951171875,1757.5,1716.300048828125,1754.0,1603856,TCS
2018-06-04,1417.2803955078125,1744.25,1749.0,1712.5999755859375,1745.0,1681483,TCS
2018-06-05,1398.87646484375,1721.5999755859375,1751.9000244140625,1711.1500244140625,1744.0,2449568,TCS
2018-06-06,1402.2484130859375,1725.75,1734.9000244140625,1715.199951171875,1723.0,2236512,TCS
2018-06-07,1410.211669921875,1735.550048828125,1749.0,1723.800048828125,1725.0,2414762,TCS
2018-06-08,1419.5965576171875,1747.0999755859375,1757.300048828125,1735.0,1735.0,2582138,TCS
2018-06-11,1421.7088623046875,1749.699951171875,1763.0,1743.0,1747.0999755859375,2179378,TCS
2018-06-12,1447.1416015625,1781.0,1785.0,1753.0,1757.0,4608875,TCS
2018-06-13,1482.162353515625,1824.0999755859373,1831.6500244140625,1798.0,1816.0,5370983,TCS
2018-06-14,1452.4642333984375,1787.550048828125,1832.300048828125,1784.0,1830.0,3819998,TCS
2018-06-15,1495.1224365234375,1840.050048828125,1847.0999755859373,1788.5999755859375,1800.0,9183574,TCS
2018-06-18,1486.1434326171875,1829.0,1867.949951171875,1822.1500244140625,1867.949951171875,4674987,TCS
2018-06-19,1482.4873046875,1824.5,1839.0,1821.0,1822.1500244140625,3245034,TCS
2018-06-20,1480.82177734375,1822.449951171875,1836.300048828125,1818.5999755859373,1832.0,3107695,TCS
2018-06-21,1478.3023681640625,1819.3499755859373,1832.0,1817.5999755859373,1832.0,2910659,TCS
2018-06-22,1470.54296875,1809.800048828125,1827.0,1799.550048828125,1827.0,2949458,TCS
2018-06-25,1478.2216796875,1819.25,1822.3499755859373,1806.0,1811.9000244140625,2083217,TCS
2018-06-26,1504.83251953125,1852.0,1861.0,1821.0,1823.0,4679712,TCS
2018-06-27,1509.70751953125,1858.0,1885.1500244140625,1851.25,1860.0,4081208,TCS
2018-06-28,1497.275634765625,1842.699951171875,1871.0,1826.300048828125,1865.0,4888125,TCS
2018-06-29,1501.3792724609375,1847.75,1867.4000244140625,1842.300048828125,1844.9000244140625,3506276,TCS
2018-07-02,1504.3043212890625,1851.3499755859373,1857.800048828125,1841.0999755859373,1852.0,2650290,TCS
2018-07-03,1522.7486572265625,1874.050048828125,1879.9000244140625,1857.050048828125,1859.949951171875,3242233,TCS
2018-07-04,1516.3302001953125,1866.1500244140625,1879.9000244140625,1857.1500244140625,1879.9000244140625,2700614,TCS
2018-07-05,1527.8275146484375,1880.300048828125,1887.5,1862.0999755859373,1873.0,2472571,TCS
2018-07-06,1554.3565673828125,1912.949951171875,1921.0,1881.6500244140625,1882.8499755859373,3713781,TCS
2018-07-09,1530.0211181640625,1883.0,1924.4000244140625,1876.5,1924.0,6151747,TCS
2018-07-10,1523.6021728515625,1875.0999755859373,1898.9000244140625,1870.75,1898.0,5303302,TCS
2018-07-11,1608.7569580078125,1979.9000244140625,1998.0,1894.1500244140625,1900.0,22903802,TCS
2018-07-12,1601.809326171875,1971.3499755859373,1990.9000244140625,1960.5,1984.0,6921701,TCS
2018-07-13,1609.73193359375,1981.0999755859373,1997.9000244140625,1974.0,1975.0,4148185,TCS
2018-07-16,1616.3134765625,1989.199951171875,1996.0,1977.449951171875,1990.0,2582159,TCS
2018-07-17,1630.1138916015625,2002.1500244140625,2009.0,1981.0,1989.0,3315492,TCS
2018-07-18,1628.5670166015625,2000.25,2011.699951171875,1993.050048828125,2005.0,2013869,TCS
2018-07-19,1613.2196044921875,1981.4000244140625,2010.449951171875,1970.0,2002.0999755859373,1746318,TCS
2018-07-20,1625.594970703125,1996.5999755859373,2000.0,1984.0,1984.9000244140625,1934995,TCS
2018-07-23,1632.9635009765625,2005.6500244140625,2009.949951171875,1986.0,2001.0,2086201,TCS
2018-07-24,1627.54931640625,1999.0,2015.0,1984.1500244140625,2015.0,2038423,TCS
2018-07-25,1613.3011474609375,1981.5,2002.0,1968.4000244140625,2001.9000244140625,1535492,TCS
2018-07-26,1599.6229248046875,1964.699951171875,1985.0,1955.0999755859373,1974.949951171875,3503036,TCS
2018-07-27,1582.5655517578125,1943.75,1964.6500244140625,1940.300048828125,1960.8499755859373,2033977,TCS
2018-07-30,1583.257568359375,1944.5999755859373,1954.699951171875,1931.550048828125,1943.0,1579251,TCS
2018-07-31,1579.675048828125,1940.199951171875,1947.0,1928.0,1942.0,2204803,TCS
2018-08-01,1609.2301025390625,1976.5,1981.550048828125,1949.800048828125,1949.949951171875,2425180,TCS
2018-08-02,1586.3514404296875,1948.4000244140625,1985.0,1945.0,1980.0,1509287,TCS
2018-08-03,1611.6319580078125,1979.449951171875,1982.050048828125,1956.5,1956.5,1505131,TCS
2018-08-06,1608.456787109375,1975.550048828125,1998.949951171875,1972.25,1997.0,1532249,TCS
2018-08-07,1601.7803955078125,1967.3499755859373,1979.1500244140625,1960.5,1978.199951171875,1353521,TCS
2018-08-08,1607.1944580078125,1974.0,1978.300048828125,1962.0,1972.0,1315062,TCS
2018-08-09,1607.4796142578125,1974.3499755859373,1980.800048828125,1966.0,1980.0,2060297,TCS
2018-08-10,1622.745361328125,1993.0999755859373,1996.5,1972.050048828125,1980.949951171875,2784105,TCS
2018-08-13,1628.4854736328125,2000.1500244140625,2004.25,1990.0,1997.800048828125,3559575,TCS
2018-08-14,1631.2537841796875,2003.550048828125,2024.5999755859373,1982.4000244140625,1992.0,3311765,TCS
2018-08-16,1635.2838134765625,2008.5,2020.050048828125,1995.0,2000.300048828125,2152065,TCS
2018-08-17,1638.7442626953125,2012.75,2021.9000244140625,2004.0,2013.8499755859373,1213731,TCS
2018-08-20,1636.464111328125,2009.949951171875,2024.0,2003.699951171875,2024.0,1587032,TCS
2018-08-21,1642.7335205078125,2017.6500244140625,2024.0,2004.0,2010.1500244140625,1376866,TCS
2018-08-23,1656.94091796875,2035.0999755859373,2038.0,2020.300048828125,2022.800048828125,3046791,TCS
2018-08-24,1663.3731689453125,2043.0,2046.0,2031.0,2035.0999755859373,1570533,TCS
2018-08-27,1669.8052978515625,2050.89990234375,2059.0,2035.0,2043.0,1532702,TCS
2018-08-28,1684.70458984375,2069.199951171875,2072.0,2052.0,2055.0,1987983,TCS
2018-08-29,1686.984375,2072.0,2076.60009765625,2045.5999755859373,2072.5,1525867,TCS
2018-08-30,1695.4517822265625,2082.39990234375,2085.0,2065.5,2068.0,2408020,TCS
2018-08-31,1692.195068359375,2078.39990234375,2092.0,2074.0,2082.300048828125,2504554,TCS
2018-09-03,1671.4337158203125,2052.89990234375,2090.0,2048.39990234375,2084.800048828125,1439711,TCS
2018-09-04,1708.8861083984375,2098.89990234375,2104.75,2056.949951171875,2059.800048828125,4420803,TCS
2018-09-05,1692.8873291015625,2079.25,2107.25,2075.050048828125,2100.0,1681106,TCS
2018-09-06,1689.6717529296875,2075.300048828125,2081.5,2060.300048828125,2075.0,2238097,TCS
2018-09-07,1693.375732421875,2079.85009765625,2084.0,2065.39990234375,2079.300048828125,1312182,TCS
2018-09-10,1694.1083984375,2080.75,2093.39990234375,2074.25,2084.39990234375,1530539,TCS
2018-09-11,1666.0191650390625,2046.25,2089.0,2042.199951171875,2089.0,3679745,TCS
2018-09-12,1664.146728515625,2043.949951171875,2068.89990234375,2040.0,2052.35009765625,2307661,TCS
2018-09-14,1681.610595703125,2065.39990234375,2071.550048828125,2018.1500244140625,2044.0,3642038,TCS
2018-09-17,1688.7344970703125,2074.14990234375,2077.800048828125,2054.550048828125,2070.0,1033857,TCS
2018-09-18,1685.966552734375,2070.75,2078.800048828125,2057.60009765625,2073.0,1456507,TCS
2018-09-19,1691.7880859375,2077.89990234375,2089.0,2066.85009765625,2071.89990234375,1301268,TCS
2018-09-21,1712.345947265625,2103.14990234375,2121.0,2050.14990234375,2077.0,4508530,TCS
2018-09-24,1789.9375,2198.449951171875,2210.5,2098.14990234375,2115.0,3032226,TCS
2018-09-25,1777.520751953125,2183.199951171875,2211.89990234375,2153.800048828125,2204.89990234375,2868778,TCS
2018-09-26,1744.0992431640625,2142.14990234375,2199.0,2135.10009765625,2187.0,1970951,TCS
2018-09-27,1782.121826171875,2188.85009765625,2209.699951171875,2135.800048828125,2141.89990234375,3311802,TCS
2018-09-28,1777.9285888671875,2183.699951171875,2190.0,2158.85009765625,2178.0,2904371,TCS
2018-10-01,1836.4273681640625,2255.550048828125,2275.949951171875,2190.35009765625,2190.89990234375,3772208,TCS
2018-10-03,1760.9530029296875,2162.85009765625,2255.0,2155.60009765625,2250.300048828125,3902322,TCS
2018-10-04,1681.12255859375,2064.800048828125,2156.64990234375,2056.35009765625,2156.60009765625,4762419,TCS
2018-10-05,1711.9393310546875,2102.64990234375,2120.0,2020.9000244140625,2050.0,3417624,TCS
2018-10-08,1691.503173828125,2077.550048828125,2122.199951171875,2048.14990234375,2102.64990234375,2010154,TCS
2018-10-09,1703.1051025390625,2091.800048828125,2107.64990234375,2053.199951171875,2080.35009765625,1867130,TCS
2018-10-10,1663.86181640625,2043.5999755859373,2105.949951171875,2029.0,2100.0,2749573,TCS
2018-10-11,1612.0390625,1979.949951171875,2013.0,1941.0,1985.0,4700256,TCS
2018-10-12,1561.844970703125,1918.300048828125,1978.0,1903.0,1978.0,9373289,TCS
2018-10-15,1587.2470703125,1949.5,1955.550048828125,1920.0,1940.0,2638151,TCS
2018-10-16,1597.6688232421875,1962.300048828125,1971.9000244140625,1935.0,1958.0,2815425,TCS
2018-10-17,1570.8818359375,1929.4000244140625,1989.0,1920.0,1970.0,2779207,TCS
2018-10-19,1557.6925048828125,1913.199951171875,1929.0,1870.050048828125,1929.0,3428776,TCS
2018-10-22,1549.3876953125,1903.0,1916.0,1886.949951171875,1914.0,1778496,TCS
2018-10-23,1504.2279052734375,1843.6500244140625,1898.0,1837.0,1888.0,2752811,TCS
